id,firstName,lastName,age,weight,gender,smoker
2265,Bradley,Small,22,204.4,F,FALSE
2266,George,Kerr,47,88.9,F,FALSE
2267,Russell,Vance,15,223.9,F,TRUE
2268,Zachary,Meyers,108,242.4,M,TRUE
2269,Scott,Marsh,82,242,F,FALSE
2270,Gabriel,Parrish,107,206.5,M,FALSE
2271,Patrick,Sawyer,84,264.5,M,FALSE
2272,Walter,Ballard,98,138.8,M,FALSE
2273,Alan,Rosales,79,107.9,F,TRUE
2274,Donald,Chan,90,191.5,M,FALSE
2275,Daniel,Conner,23,140.1,F,FALSE
2276,Jerry,Atkinson,86,177.1,F,FALSE
2277,Robert,Aguirre,15,163.8,M,TRUE
2278,Terry,Lozano,75,178.2,F,TRUE
2279,Gerald,Hendrix,36,211.9,F,FALSE
2280,Robert,Combs,70,220.1,F,FALSE
2281,Gabriel,Herrera,80,239.8,M,FALSE
2282,Charles,Estes,57,226.8,F,FALSE
2283,Robert,Bond,61,191.1,F,TRUE
2284,Juan,Klein,34,213.3,M,FALSE
2285,Jordan,Rosario,105,122.4,M,FALSE
2286,Gabriel,Bates,4,210.5,F,TRUE
2287,Christopher,Shaw,65,271.6,F,TRUE
2288,Jordan,Rosario,107,88.2,F,FALSE
2289,Wayne,Barrett,83,260.8,F,FALSE
2290,Douglas,Herman,59,209.4,F,FALSE
2291,Jerry,Castro,37,142.6,F,FALSE
2292,Gary,Beltran,60,119.7,F,TRUE
2293,Terry,English,57,144.3,F,FALSE
2294,Steven,Parker,21,250.3,M,FALSE
2295,Michael,Warner,107,218,M,FALSE
2296,Scott,Miller,76,157.3,F,FALSE
2297,Joseph,Carrillo,58,278.3,M,FALSE
2298,Gary,Woodard,17,208.2,M,FALSE
2299,Donald,Medrano,93,243.8,F,FALSE
2300,Aaron,Felix,53,135.9,M,FALSE
2301,Christian,Wong,46,214.9,F,TRUE
2302,Kevin,Lawrence,69,100.5,F,FALSE
2303,Jack,Gillespie,31,178.2,M,TRUE
2304,Wayne,Hood,53,207.2,M,FALSE
2305,Steven,Hunter,84,209.8,M,TRUE
2306,Roger,Hebert,98,233.3,M,FALSE
2307,Juan,Arnold,22,220.6,M,TRUE
2308,Willie,Lim,53,193.1,F,FALSE
2309,Lawrence,Lewis,20,107.6,M,FALSE
2310,Vincent,Roy,12,245.9,F,FALSE
2311,Samuel,Hale,29,202.1,F,FALSE
2312,Larry,Copeland,94,101.3,F,FALSE
2313,Vincent,Riley,84,268.7,M,FALSE
2314,Jesse,Ortega,18,181.5,F,FALSE
2315,Jeffrey,Mejia,96,87.6,F,FALSE
2316,Harold,Livingston,35,245,F,FALSE
2317,Randy,Ali,57,197.9,M,FALSE
2318,Robert,Carrillo,69,113.4,M,TRUE
2319,Keith,Fields,19,140.4,M,FALSE
2320,Raymond,Schwartz,106,127,F,FALSE
2321,Justin,Moses,91,271.3,M,FALSE
2322,Tyler,Charles,110,158.2,F,FALSE
2323,Peter,Cobb,35,136.4,M,TRUE
2324,Jack,Mann,24,117.9,F,FALSE
2325,Jacob,Melton,22,246.4,M,FALSE
2326,Elijah,Reynolds,11,201,F,FALSE
2327,Peter,York,77,258.7,M,FALSE
2328,Billy,Gardner,62,197.8,M,FALSE
2329,Sean,Day,45,181.4,F,FALSE
2330,Roy,Jenkins,17,135,F,TRUE
2331,Logan,Mathews,58,143.6,F,FALSE
2332,Ronald,Adkins,17,116.1,F,FALSE
2333,Kevin,Ventura,36,159.7,F,FALSE
2334,Mason,Avalos,13,275.2,F,FALSE
2335,Samuel,Church,45,163.3,F,TRUE
2336,Gary,Caldwell,9,131.9,F,FALSE
2337,Kyle,Nuñez,27,102.2,F,FALSE
2338,Jose,Russell,50,227.1,F,FALSE
2339,Peter,Piñeda,12,192.1,M,FALSE
2340,Harold,Conley,70,184.3,F,TRUE
2341,Alan,Crane,38,156.3,F,FALSE
2342,Philip,Armstrong,25,138.1,M,TRUE
2343,William,Chung,53,212.9,F,FALSE
2344,Christian,Ponce,20,129,M,TRUE
2345,James,Tang,109,151.5,M,TRUE
2346,Jerry,Dickerson,68,270.1,F,FALSE
2347,Vincent,Duarte,72,207.2,F,FALSE
2348,Logan,Webb,56,219.5,M,FALSE
2349,Justin,Christensen,65,164.2,F,FALSE
2350,Michael,Herrera,94,174,M,FALSE
2351,Charles,Mercado,32,138.3,F,FALSE
2352,Paul,Hogan,90,225.4,F,FALSE
2353,Arthur,Sanchez,99,117.5,M,FALSE
2354,Juan,Duncan,20,236.7,F,FALSE
2355,Alexander,Dunn,103,269.7,M,TRUE
2356,Dylan,Fisher,31,158.6,F,TRUE
2357,Thomas,Glenn,3,266,F,FALSE
2358,Daniel,Adkins,4,125.3,F,TRUE
2359,Nathan,Decker,106,228.7,M,FALSE
2360,Alan,Church,67,80.3,F,FALSE
2361,Jeffrey,Marsh,13,266.3,F,FALSE
2362,Kenneth,Robertson,53,134.3,M,FALSE
2363,Nathan,Pope,42,220.8,M,FALSE
2364,Patrick,Meza,22,148.7,F,FALSE
2365,Steven,Liu,105,106.6,F,FALSE
2366,Arthur,Collier,17,99.2,M,FALSE
2367,Douglas,Lucas,71,96.7,F,TRUE
2368,Joseph,Harmon,65,144.7,F,FALSE
2369,Keith,Walker,31,125,M,FALSE
2370,Ralph,Reese,103,159.1,F,FALSE
2371,Jose,Beasley,73,241.1,F,TRUE
2372,Henry,Marks,53,258.6,F,FALSE
2373,Noah,Franklin,84,140.9,F,FALSE
2374,Daniel,Paul,60,147.6,M,FALSE
2375,Philip,Solis,107,81,M,FALSE
2376,Mark,Monroe,85,120.6,F,FALSE
2377,Joseph,Johnston,90,118.7,M,FALSE
2378,Bruce,Wolf,96,267.6,F,FALSE
2379,Aaron,Knapp,58,216.7,M,FALSE
2380,William,Lee,68,254.7,M,FALSE
2381,Zachary,Bailey,75,195.6,F,FALSE
2382,Lawrence,Boyer,31,247.1,M,FALSE
2383,Jose,Enriquez,39,145.9,M,TRUE
2384,Harold,Cook,106,234,M,FALSE
2385,Lawrence,Jenkins,65,191.7,M,FALSE
2386,Paul,Huff,24,80,F,TRUE
2387,Jeremy,Lin,77,194,F,FALSE
2388,Carl,Maddox,81,232.9,F,FALSE
2389,Alexander,Reilly,6,278.3,F,TRUE
2390,Keith,Arnold,84,153.9,M,FALSE
2391,Gregory,Christian,44,179.5,F,FALSE
2392,Peter,Montoya,106,104.1,F,FALSE
2393,Sean,Copeland,98,174.8,F,TRUE
2394,Russell,Maddox,9,207.3,M,TRUE
2395,Albert,Ochoa,90,146.4,F,FALSE
2396,Gerald,Rasmussen,92,256.7,M,FALSE
2397,Edward,Burgess,58,245.9,F,FALSE
2398,Sean,Blake,109,184.9,F,TRUE
2399,Christopher,Shaffer,52,164.3,M,FALSE
2400,Jerry,Lin,51,236.9,M,TRUE
2401,Jacob,Mccoy,34,151.4,M,FALSE
2402,Willie,Melton,100,114.8,F,TRUE
2403,Henry,Hurley,11,177.8,F,FALSE
2404,Kenneth,Young,108,232.6,F,FALSE
2405,Scott,Kaur,75,239.5,F,FALSE
2406,Willie,Lang,69,169.9,M,FALSE
2407,Jonathan,Duncan,99,190.2,M,FALSE
2408,Billy,Huerta,57,126.6,F,TRUE
2409,Paul,Carlson,49,254.6,M,TRUE
2410,Richard,Price,105,108.9,F,FALSE
2411,Steven,Lowe,82,98.2,M,FALSE
2412,Billy,Green,104,199.4,F,TRUE
2413,Tyler,Estes,38,117,M,FALSE
2414,Bruce,Bond,51,260.2,M,FALSE
2415,Albert,Powers,96,252.2,F,TRUE
2416,Carl,Hoffman,106,177.7,F,FALSE
2417,Timothy,Juarez,68,129.5,M,FALSE
2418,Samuel,Wyatt,61,162.9,F,FALSE
2419,Gerald,Burnett,109,206.8,M,FALSE
2420,Jose,Stevenson,41,92.1,M,FALSE
2421,Arthur,Jones,80,182.1,F,FALSE
2422,James,Yoder,30,173.5,F,FALSE
2423,Richard,Whitehead,38,115.2,F,FALSE
2424,Mason,Bonilla,37,160.5,F,FALSE
2425,Ralph,Salas,88,222.1,F,FALSE
2426,Larry,Wright,20,271.6,F,FALSE
2427,Joe,Moore,15,278.8,F,FALSE
2428,Keith,Guerrero,23,90.2,F,FALSE
2429,Aaron,Zuniga,51,159,M,TRUE
2430,Daniel,Morse,35,165.1,F,FALSE
2431,Tyler,Zamora,36,176.2,M,TRUE
2432,Larry,Brooks,76,189.3,M,TRUE
2433,Michael,Friedman,6,273.4,F,FALSE
2434,Anthony,Mclean,73,243.2,F,FALSE
2435,Steven,Snyder,37,180.2,M,FALSE
2436,James,Crosby,93,235.5,F,FALSE
2437,Gabriel,Conway,58,192.1,F,FALSE
2438,James,Wu,9,179.4,M,FALSE
2439,Walter,Lowery,28,123.4,M,FALSE
2440,Jeffrey,Rocha,109,241.3,M,FALSE
2441,Aaron,Nolan,95,166.5,F,FALSE
2442,Randy,Andrade,110,238.8,M,FALSE
2443,Bradley,Blackburn,59,232.5,F,FALSE
2444,Jeremy,Everett,72,86.5,M,TRUE
2445,Gabriel,Simon,19,241.7,F,FALSE
2446,Albert,Erickson,91,156.9,M,FALSE
2447,Russell,Soto,64,82.7,F,TRUE
2448,Juan,Rocha,7,157.8,F,FALSE
2449,Michael,Le,52,217.8,M,FALSE
2450,Carl,Carpenter,10,144.4,M,FALSE
2451,Alexander,Richmond,55,204.2,M,FALSE
2452,Jason,Cline,81,264.8,F,FALSE
2453,David,Mcclain,5,237,M,FALSE
2454,Raymond,Miranda,89,98.8,F,FALSE
2455,Harold,Mata,14,170.1,F,TRUE
2456,Zachary,Aguilar,80,136.2,M,FALSE
2457,Dylan,Sanchez,69,129.7,M,TRUE
2458,Edward,Abbott,51,272.8,F,FALSE
2459,Carl,Russell,62,237.5,F,FALSE
2460,Ryan,Lozano,57,84,F,FALSE
2461,Thomas,White,11,140.3,M,FALSE
2462,Gabriel,Anderson,34,218.9,M,FALSE
2463,Steven,Patton,70,211.7,M,FALSE
2464,Jerry,Heath,28,183.9,M,FALSE
2465,Arthur,O’donnell,76,143.2,F,FALSE
2466,Brandon,Lee,43,181.1,M,FALSE
2467,Steven,Chandler,58,171.3,M,FALSE
2468,Juan,Herrera,88,124.7,M,FALSE
2469,Roger,Castaneda,25,279.7,F,FALSE
2470,Juan,Finley,102,277.7,M,TRUE
2471,Jacob,Bernard,53,271,F,FALSE
2472,Lawrence,Mccann,74,119.7,M,TRUE
2473,Jacob,Benson,7,277.9,F,FALSE
2474,Timothy,Adkins,65,235.4,F,FALSE
2475,Bruce,Campos,17,125.7,F,TRUE
2476,Patrick,Foster,64,191.8,M,FALSE
2477,Jose,Harvey,105,137.3,F,FALSE
2478,Jesse,Camacho,10,267.2,F,FALSE
2479,Michael,Diaz,61,262,F,FALSE
2480,Donald,Montoya,42,125.7,F,TRUE
2481,Russell,Merritt,46,200.8,F,FALSE
2482,Arthur,Valencia,13,278,F,FALSE
2483,Charles,Avery,1,266.8,M,FALSE
2484,Ethan,Lin,6,129.6,F,FALSE
2485,Kyle,Grant,63,161.7,F,FALSE
2486,Jason,Bradshaw,34,139.9,M,FALSE
2487,Samuel,Chase,95,254.2,M,TRUE
2488,Larry,Greene,103,82.9,F,FALSE
2489,Frank,Chapman,45,265,F,FALSE
2490,Austin,Jennings,49,109.9,M,FALSE
2491,Joe,Jimenez,68,149,F,FALSE
2492,Charles,Barr,110,182.6,F,TRUE
2493,Ryan,Thomas,41,246.1,F,FALSE
2494,Randy,Dixon,93,123.8,F,FALSE
2495,Jesse,Miranda,35,81,F,FALSE
2496,Philip,Norton,47,219.9,F,FALSE
2497,Brandon,Howell,26,143.7,M,FALSE
2498,Gerald,Barker,59,208.5,F,FALSE
2499,Dylan,Ashley,35,217,M,TRUE
2500,Gary,Wilkins,80,196.3,M,TRUE
